Test Loss: 8.02009783029689e-08
Epoch 391, Average Loss 9.348202124066873e-08
Epoch 392, Average Loss 1.7282272496070333e-07
Epoch 393, Average Loss 9.487844082260493e-08
Epoch 394, Average Loss 1.6834982663612254e-07
Epoch 395, Average Loss 1.0002134538052102e-07
Epoch 396, Average Loss 1.856790006756014e-07
Epoch 397, Average Loss 7.101545313688232e-08
Epoch 398, Average Loss 7.034338598284428e-08
Epoch 399, Average Loss 1.2289018947882008e-07
Epoch 400, Average Loss 9.054912423383585e-08
Test Loss: 2.534652963959161e-07
Epoch 401, Average Loss 1.7144720672692991e-07
Epoch 402, Average Loss 9.685961039874749e-08
Epoch 403, Average Loss 7.84416386782103e-08
Epoch 404, Average Loss 1.5283965301880175e-07
Epoch 405, Average Loss 1.4952580274940653e-07
Epoch 406, Average Loss 1.2710386565754256e-07
Epoch 407, Average Loss 1.3933777914326566e-07
Epoch 408, Average Loss 1.377458691947309e-07
Epoch 409, Average Loss 6.571391997012429e-08
Epoch 410, Average Loss 9.609493049777252e-08
Test Loss: 1.2016351291777028e-07
Epoch 411, Average Loss 1.0949746267783756e-07
Epoch 412, Average Loss 2.554308408134374e-07
Epoch 413, Average Loss 1.6376295770924714e-07
Epoch 414, Average Loss 1.4133593687246902e-07
Epoch 415, Average Loss 1.9094410604557477e-07
Epoch 416, Average Loss 1.4184896202225718e-07
Epoch 417, Average Loss 1.490701468200597e-07
Epoch 418, Average Loss 1.2004189744480382e-07
Epoch 419, Average Loss 2.027864573308249e-07
Epoch 420, Average Loss 2.2202186825106896e-07
Test Loss: 1.19616076332818e-07
Epoch 421, Average Loss 1.6823792769523572e-07
Epoch 422, Average Loss 8.181263527786304e-08
Epoch 423, Average Loss 2.2938173122817544e-07
Epoch 424, Average Loss 2.88364183097368e-07
Epoch 425, Average Loss 2.6718207739078517e-07
Epoch 426, Average Loss 4.1289331771331837e-07
Epoch 427, Average Loss 1.3083029244774907e-07
Epoch 428, Average Loss 8.051925953556224e-08
Epoch 429, Average Loss 1.746640047222755e-07
Epoch 430, Average Loss 9.979470407568533e-08
Test Loss: 2.6727003330506707e-07
Epoch 431, Average Loss 2.2765611554583182e-07
Epoch 432, Average Loss 1.6140480086243632e-07
Epoch 433, Average Loss 1.8920555333730805e-07
Epoch 434, Average Loss 2.376610444926811e-07
Epoch 435, Average Loss 3.6056361372554447e-07
Epoch 436, Average Loss 2.1246108129915792e-07
Epoch 437, Average Loss 1.4826175157339538e-07
Epoch 438, Average Loss 2.0289291769034025e-07
Epoch 439, Average Loss 1.920588829506794e-07
Epoch 440, Average Loss 3.979394798941024e-07
Test Loss: 1.1687437648788545e-07
Epoch 441, Average Loss 2.093668289110887e-07
Epoch 442, Average Loss 1.670746035697383e-07
Epoch 443, Average Loss 3.48751375795142e-07
Epoch 444, Average Loss 1.504403284590946e-07
Epoch 445, Average Loss 2.0445747945880776e-07
Epoch 446, Average Loss 2.6937349135809307e-07
Epoch 447, Average Loss 3.806299078033797e-07
Epoch 448, Average Loss 2.2566470690411637e-07
Epoch 449, Average Loss 4.4075557694728616e-07
Epoch 450, Average Loss 1.7762855574255536e-07
Test Loss: 4.0256177982200823e-07
Epoch 451, Average Loss 3.967596904409102e-07
Epoch 452, Average Loss 1.7320633883976244e-07
Epoch 453, Average Loss 3.066879376729192e-07
Epoch 454, Average Loss 4.065081952403726e-07
Epoch 455, Average Loss 3.003162664372845e-07
Epoch 456, Average Loss 2.2475774882866733e-07
Epoch 457, Average Loss 3.079467643473237e-07
Epoch 458, Average Loss 3.002698548650901e-07
Epoch 459, Average Loss 2.0913271409143442e-07
Epoch 460, Average Loss 4.703416867990614e-07
Test Loss: 1.0352869495022787e-07
Epoch 461, Average Loss 2.1103614004555872e-07
Epoch 462, Average Loss 3.458138715243717e-07
Epoch 463, Average Loss 4.983672768867937e-07
Epoch 464, Average Loss 2.20380480862852e-07
Epoch 465, Average Loss 2.7141595956953133e-07
Epoch 466, Average Loss 4.7178216787525384e-07
Epoch 467, Average Loss 2.5954440909831476e-07
Epoch 468, Average Loss 3.852564231739078e-07
Epoch 469, Average Loss 3.069911809318333e-07
Epoch 470, Average Loss 2.390759950179232e-07
Test Loss: 9.473203448351342e-07
Epoch 471, Average Loss 4.116238310315785e-07
Epoch 472, Average Loss 3.931732079600091e-07
Epoch 473, Average Loss 1.941197443689065e-07
Epoch 474, Average Loss 4.142139657908532e-07
Epoch 475, Average Loss 2.2418001844333546e-07
Epoch 476, Average Loss 2.4337913474713746e-07
Epoch 477, Average Loss 4.682781328834137e-07
Epoch 478, Average Loss 2.0899808770685125e-07
Epoch 479, Average Loss 2.3575892627166285e-07
Epoch 480, Average Loss 2.3505634318853035e-07
Test Loss: 8.82419488590358e-08
Epoch 481, Average Loss 4.318145376487562e-07
Epoch 482, Average Loss 1.66713600107734e-07
Epoch 483, Average Loss 4.743174519479479e-07
Epoch 484, Average Loss 2.18658496957174e-07
Epoch 485, Average Loss 3.805009336808586e-07
Epoch 486, Average Loss 2.431498331398997e-07
Epoch 487, Average Loss 3.598998601024531e-07
Epoch 488, Average Loss 2.366252100364975e-07
Epoch 489, Average Loss 4.3490123556430663e-07
Epoch 490, Average Loss 3.3995852237649394e-07
Test Loss: 1.891411677945598e-07
Epoch 491, Average Loss 2.3738029031890406e-07
Epoch 492, Average Loss 3.825303369985449e-07
Epoch 493, Average Loss 3.2788164401837625e-07
Epoch 494, Average Loss 3.2640347108204615e-07
Epoch 495, Average Loss 2.718546135181389e-07
Epoch 496, Average Loss 3.5088665643942495e-07
Epoch 497, Average Loss 2.017807405720069e-07
Epoch 498, Average Loss 3.0847974413983205e-07
Epoch 499, Average Loss 2.0383343203044795e-07
Test Loss: 2.2655303155261207e-06
